Date,Content,Source,Sentiment
2022-03-06 07:43:39+00:00,"@ErlingM69 @Synchronicity34 @Natewatson999 Totally, and that makes sense.

Energy + Water = Hydrogen

Hydrogen used as a compound to make other materials? 👍

Hydrogen turned into less energy that what you started with? 👎

Green hydrogen has important part to play in reducing fossil fuel dependence, just not transport.",magnamundian,0.9924650192260742
2022-03-06 07:42:13+00:00,"GANDENG PERTAMINA-MITSUBISHI, PUPUK INDONESIA GARAP BISNIS GREEN HYDROGEN-AMONIA https://t.co/sazcYPrUzb

PT Pupuk Indonesia (Persero) bersama dengan PT Pertamina (Persero) dan Mitsubishi Corporation sepakat untuk mengembangkan ... https://t.co/K7JaGfJU73",datacoreid,0.9948750138282776
2022-03-06 07:41:13+00:00,"@hi3girls @BoyJitterbug @MorganOrtagus In US y'all led along like sheep to the slaughter by the elites you praise because they make profit from it.
You don't need to trust  that green hydrogen technology is a far superior sustainable energy in the longer term and is gonna be envied by the USA ad they get siphoned off.",motomushi,0.6838660836219788
2022-03-06 07:30:11+00:00,RT @APAC_Hydrogen: NITI Aayog and IH2A propose 7 steps to commercialise Green Hydrogen at scale in India https://t.co/yUwNlgP7X6,mar13hydrogen,0.958895206451416
2022-03-06 07:25:21+00:00,RT @APAC_Hydrogen: PM to India Inc: Invest in green hydrogen output https://t.co/xRPdcB6R20 via @IndianExpress,mar13hydrogen,0.9783865213394165
2022-03-06 07:18:02+00:00,RT @APAC_Hydrogen: State opposition taps Whyalla to host $593 million green hydrogen plant https://t.co/kcic2hUi1h,mar13hydrogen,0.9958937168121338
2022-03-06 07:14:23+00:00,"@Khaledabdala23 @business They are in the process of extracting gas on site and plan to make their own fuel using green hydrogen and carbon capture, so it's not as at risk as you might expect.",UseTechForGood,0.928471565246582
2022-03-06 07:14:12+00:00,@LaurenceRHunt https://t.co/xvx49pyoN6,MatthewWongHY,0.9856030941009521
2022-03-06 07:12:33+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",widexr,0.9813418388366699
2022-03-06 07:09:46+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",Timotheassi,0.9813418388366699
2022-03-06 07:09:02+00:00,"RT @AkshatRathi: This energy crisis is different. At least in Europe, there is a constraint and it's something politicians have not failed…",Tony_Porras2050,0.9910904169082642
2022-03-06 07:06:26+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",Ricciham,0.9813418388366699
2022-03-06 07:01:02+00:00,"@INTHENICKOFTIM4 @cnnbrk So all these nations
depend on G
gas from 
an Empire Glorious re-minded nation? Go self sufficiency green hydrogen. Hegemony is supply from a source you do not have. Subservience to oilysharks.",RexRoxon,0.9769307971000671
2022-03-06 06:54:56+00:00,RT @fuelcellsworks: . @Siemens and @Protium18 Collaborate to Create #GreenHydrogen Infrastructure for #Aircraft - Joint project will allow…,ilhanraja,0.9876794219017029
2022-03-06 06:40:36+00:00,"RT @LahrianSyahilla: Kolaborasi yang sangat strategis untuk masa depan energi yang ramah lingkungan dan mengurari emisi gas. Good job!

Per…",adreena_2,0.8311018943786621
2022-03-06 06:39:30+00:00,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Good job 👍 semoga lancar yaa!!
https://t.co/bMqvbE0Gc6",0802fathul,0.964401364326477
2022-03-06 06:37:59+00:00,"Keren nih Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga semua berjalan sesuai harapan 🤲
https://t.co/Ufy2BoVNzp",Reyna409_,0.9941217303276062
2022-03-06 06:37:23+00:00,"The best banget Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Moga berjalan lancar ✊🏻🤗
https://t.co/maQPSBhAz2",Elodieeve_,0.9808160662651062
2022-03-06 06:36:37+00:00,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga lancar semuanyaaa, support terus 👍👍
https://t.co/IXzxmUkxq3",Luvaoki,0.9937183856964111
2022-03-06 06:36:14+00:00,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga sinergi ini berjalan lancar ya 🙏🙏
https://t.co/69whtUWsnv",Lianaaluv,0.9921556115150452
2022-03-06 06:35:48+00:00,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Wah keren!! Semoga berjalan lancar 👍👍

https://t.co/sqqRv6BGh9",yunacityx,0.9922123551368713
2022-03-06 06:35:17+00:00,"Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga lancaar selalu yaa 👍💪
https://t.co/dvVj2BqjCB",xyraira,0.9924483299255371
2022-03-06 06:34:14+00:00,"Wah luar biasa nih!! Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia. Semoga berjalan sukses ya 💙💙
https://t.co/WfiMx2w0g2",adreena_2,0.9963125586509705
2022-03-06 06:33:47+00:00,"RT @afr_h2_p: Green African #Hydrogen will replace Russian fossil fuels in Europe! For Planet, People and Prosperity. President @vonderleye…",LStockpicker,0.9696716666221619
2022-03-06 06:24:24+00:00,RT @robinbmac: #Oman is planning to build one of the largest green #hydrogen plants in the world in a move to make the oil-producing🛢 natio…,robinbmac,0.7625274062156677
2022-03-06 06:23:10+00:00,"#Oman is planning to build one of the largest green #hydrogen plants in the world in a move to make the oil-producing🛢 nation a leader in renewable🌱 energy technology. 

Read more:  https://t.co/UXLkxGz24s",robinbmac,0.621403694152832
2022-03-06 06:21:54+00:00,RT @kuriharan: Check it. Mark Cuban-backed blockchain DAO partners with Namibia for sustainability initiative https://t.co/A9nramkd66 #tech…,kuriharan,0.9704177379608154
2022-03-06 06:12:39+00:00,"RT @Monad_Archi: @vonderleyen @sanchezcastejon Port of Sines in Portugal has a role, not only receiving gas but distributing it too. Also g…",P1scas,0.938001275062561
2022-03-06 06:08:55+00:00,"@milaola1 @AlanBixter Hydrogen. Black, brown or green depending on the breed...",skroggitz,0.9639982581138611
2022-03-06 06:04:07+00:00,RT @APAC_Hydrogen: PM to India Inc: Invest in green hydrogen output https://t.co/xRPdcB6R20 via @IndianExpress,k263103878,0.9783865213394165
2022-03-06 06:03:35+00:00,"RT @APAC_Hydrogen: Indonesia to develop green hydrogen, ammonia, CCUS to reduce emissions https://t.co/fFdW6S2BCR via @Cermin Indonesia",mar13hydrogen,0.9761006236076355
2022-03-06 05:59:11+00:00,"La Guerre Russie-Ukraine « Accélérera » Le Passage À L'hydrogène Vert, Aux Énergies Renouvelables : PDG De Plug Power.  #gaussin  https://t.co/YGh8TXgAYp",RayanBou18,0.9725313186645508
2022-03-06 05:58:39+00:00,"Green hydrogen hubs powered by renewables can decarbonize and de-risk the global economy, replacing nuclear power plants as well as gas, oil, and coal. 👍😊
https://t.co/mTLnVhay5Z",UdoBleibtZuhaus,0.9589516520500183
2022-03-06 05:53:34+00:00,"RT @FabioA90963180: Russia-Ukraine war ‘will accelerate’ move to green hydrogen, renewable energy: Plug Power CEO https://t.co/J51Z45V1mF",RayanBou18,0.8219874501228333
2022-03-06 05:53:29+00:00,"RT @reubenesp: Russia-Ukraine war ‘will accelerate’ move to green hydrogen, renewable energy: Plug Power CEO https://t.co/p4TgV21Zlv @COEne…",RayanBou18,0.7588625550270081
2022-03-06 05:50:08+00:00,"RT @StocktwitsIndia: With recent developments in India's Green Hydrogen Policy, several stocks will see the benefit. But which are these?…",StocktwitsIndia,0.8514763712882996
2022-03-06 05:37:45+00:00,The log read: The changing geopolitics of green hydrogen https://t.co/YH80eUksy0,APAC_Hydrogen,0.5652448534965515
2022-03-06 05:33:53+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",semangatpagi02,0.9813418388366699
2022-03-06 05:30:00+00:00,"#Opinion 

How can #greenhydrogen production become significantly competitive both domestically and in the export markets?

Read more in @HemantMallya and @deepakyadav_25's op-ed in the @FinancialXpress.
https://t.co/0hYLRVgse8",CEEWIndia,0.9907625317573547
2022-03-06 05:26:29+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",sahabatsej4ti,0.9813418388366699
2022-03-06 05:25:18+00:00,RT @NorwayAmbLK: Together with @UPGammanpila I witnessed today the signing of an agreement between 🇱🇰 @PDA_SL &amp; 🇳🇴 @GREENSTATas on green hy…,SathsaraMiyuru,0.660205602645874
2022-03-06 05:25:00+00:00,"@collverab3 @vernology101 @MittRomney @POTUS You clearly do not understand a sh….. of energy my friend, you can dream on. For your info the wind projects in Europe are just a first step in to a carbon free hydrogen based economy, the of shore wind farms are starting to produce green hydrogen already.",Carniva82660746,0.8009915947914124
2022-03-06 05:24:21+00:00,"RT @afr_h2_p: Green African #Hydrogen will replace Russian fossil fuels in Europe! For Planet, People and Prosperity. President @vonderleye…",biogasconsult,0.9696716666221619
2022-03-06 05:22:13+00:00,"RT @bsindia: “Ample availability of renewable energy power gives India an inherent advantage,"" he said 

#PMModi #GreenHydrogen #renewablee…",GandhiGoldy,0.9983963370323181
2022-03-06 05:14:48+00:00,"Indonesia to develop green hydrogen, ammonia, CCUS to reduce emissions https://t.co/fFdW6S2BCR via @Cermin Indonesia",APAC_Hydrogen,0.9779350757598877
2022-03-06 05:14:22+00:00,RT @CNBCTV18News: #CNBCTV18ClutterBreakers | Understanding the green hydrogen wave &amp; big beneficiaries with Jal Irani of Edelweiss Financia…,kpankaj6,0.9641790986061096
2022-03-06 05:13:58+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",JLantaidua,0.9813418388366699
2022-03-06 05:13:26+00:00,"RT @bsindia: “Ample availability of renewable energy power gives India an inherent advantage,"" he said 

#PMModi #GreenHydrogen #renewablee…",EnergyreferralX,0.9983963370323181
2022-03-06 05:12:27+00:00,"RT @bsindia: “Ample availability of renewable energy power gives India an inherent advantage,"" he said 

#PMModi #GreenHydrogen #renewablee…",johnSNOWMTAINER,0.9983963370323181
2022-03-06 05:10:00+00:00,"“Ample availability of renewable energy power gives India an inherent advantage,"" he said 

#PMModi #GreenHydrogen #renewableenergy 
https://t.co/Ih4xe8BJ2O",bsindia,0.9986611604690552
2022-03-06 05:00:59+00:00,NITI Aayog and IH2A propose 7 steps to commercialise Green Hydrogen at scale in India https://t.co/yUwNlgP7X6,APAC_Hydrogen,0.8967519402503967
2022-03-06 04:55:00+00:00,Our installed electricity generation capacity is about 860 GW . Renewable is 99 GW . We plan to raise renewable to 300GW by 2030. Our demand will outstrip supply and we will remain deficient  with this targeting . Green hydrogen will take away some solar but give many times over,arvmis,0.9973745346069336
2022-03-06 04:52:55+00:00,"#TES to turn #Wilhelmshaven into green #hydrogen hub 
https://t.co/1axYsjLEQN",IndusEnergyEU,0.991119921207428
2022-03-06 04:45:10+00:00,"The green energy revolution promised by nuclear fusion is now a step closer, thanks to the first successful use of a cutting-edge #AI system to shape the superheated hydrogen plasmas inside a #fusion reactor. https://t.co/4wQNEQZyFh",arvindvijh,0.99860018491745
2022-03-06 04:40:27+00:00,"Kolaborasi yang sangat strategis untuk masa depan energi yang ramah lingkungan dan mengurari emisi gas. Good job!

Pertamina, Pupuk Indonesia dan Mitsubishi Kembangkan Green Hydrogen dan Ammonia

https://t.co/fhrXNwTARZ

#EnergizingYou
#EnergizingYourFuture",LahrianSyahilla,0.9764295816421509
2022-03-06 04:34:45+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",PojokAngkring,0.9813418388366699
2022-03-06 04:30:15+00:00,"- End dependence on oil and use green energies like Solar, Wind, and Hydrogen to power electric cars. We’re 50 years overdue for this transition and oil corps are the only ones preventing it.

- Turn skyscrapers into housing and watch homelessness end and rent prices drop LOW",AlmightyArceus_,0.9980650544166565
2022-03-06 04:28:36+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",AdusMales,0.9813418388366699
2022-03-06 04:20:47+00:00,"#Hydrogen is the keyword, #water #electrolysis is key for green hydrogen production. More to invest in this ecosystem

Happy to see #India/#Bharatavarsha going towards environment friendly energy solutions, to be expedited further
Thanks @narendramodi ji
https://t.co/fV0tXapU1L",raghuveer_d,0.9987479448318481
2022-03-06 04:19:47+00:00,"https://t.co/vv76si2BRl Australia can create a renewable energy equipment &amp; battery manufacturing industry. This industry can also be powered by renewable energy sources such as solar, wind, green hydrogen &amp; battery storage as all these technologies exist.",gncorp,0.9933633804321289
2022-03-06 04:15:26+00:00,"@JenkinsDenis ""Green"" Hydrogen?
Obtaining hydrogen is done many ways?  What's the simplest and least costly? Fossil Fuels.  If one way is cheaper and easier, and a different way is more costly, more complex, and ""green."" We'll all be using fossil fuel to generate our hydrogen.",chris_in_cal,0.9896374940872192
2022-03-06 04:15:00+00:00,"Understanding the green hydrogen wave &amp; big beneficiaries 

Catch @_soniashenoy in conversation with Jal Irani of Edelweiss Financial Services &amp; Harshvardhan Dole of IIFL 

Tune in to #SmartMoney at 10:30 am

#CNBCTV18Clutterbreakers @CNBCTV18Live https://t.co/HIHVCvXClx",CNBCTV18News,0.7434816360473633
2022-03-06 03:54:55+00:00,"Sandbagging ratepayers for H2 dreams: Consumer Electricity Bills Should Not Be Used to Finance Hydrogen Production, Green Groups Emphasize - CleanTechnica https://t.co/qwvqtY1cNZ",NigelProtter,0.9981194138526917
2022-03-06 03:43:19+00:00,"RT @D_N4bil5: @Adi_Interisti89 @erickthohir PT Pertamina, PT Pupuk Indonesia &amp; Mitsubishi Corporation sepakat utk mengembangkan bisnis Gree…",D_N4bil5,0.9735498428344727
2022-03-06 03:43:17+00:00,PM to India Inc: Invest in green hydrogen output https://t.co/xRPdcB6R20 via @IndianExpress,APAC_Hydrogen,0.9678636789321899
2022-03-06 03:41:35+00:00,"which means that green Hydrogen will become even more cost competitive compared to petroleum vehicles however Hydrogen fuel cell vehicles are currently expensive compared to petroleum vehicles, large scale production of Hydrogen fuel cell vehicles will bring costs down, Hydrogen",Suhail_Ansari,0.9889459013938904
2022-03-06 03:41:32+00:00,"km/litre and average price of petrol is around 100 rupees per litre so running cost of petroleum vehicles is around 5-6 rupees per km (100 rupees / 19 km), Price of green Hydrogen will fall because renewable energy is getting cheaper and cost of electrolyser is also going down",Suhail_Ansari,0.9994773268699646
2022-03-06 03:41:27+00:00,"@nitin_gadkari @anandmahindra Hello Sir, India should switch to green Hydrogen which is already cost competitive compared to petroleum fuel, Green Hydrogen costs 4-7 dollars per kg, in Indian rupees it will costs 300-500 rupees per kg, Hydrogen fuel cell vehicles like Toyota",Suhail_Ansari,0.9828711748123169
2022-03-06 03:32:44+00:00,"World’s largest green hydrogen project unveiled in Texas, with plan to produce clean rocket fuel for SpaceX
https://t.co/4qmPMFQUeO https://t.co/k7FFN7UOvH",FuturistechInfo,0.9385808706283569
2022-03-06 03:26:34+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",SUMARIYAH01,0.9813418388366699
2022-03-06 03:24:21+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",Anggunyani22,0.9813418388366699
2022-03-06 03:22:07+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",An4b3la,0.9813418388366699
2022-03-06 03:21:51+00:00,"RT @AUThackeray: This afternoon, I received a representation from H2e Power Systems along with the Norwegian Consul General. We also discus…",Sunilahire123,0.8932035565376282
2022-03-06 03:20:57+00:00,RT @carlesdijous: #Nuclear #fusion is one step closer with new #AI breakthrough. The #green #energy revolution is getting closer. https://t…,education_24x7,0.9730000495910645
2022-03-06 03:20:19+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",H4asna,0.9813418388366699
2022-03-06 03:19:54+00:00,@ProfPCDoherty Interested to know your thought on green ammonia - produced from green hydrogen,PhilatWoodstock,0.9652251601219177
2022-03-06 03:07:56+00:00,"Putin is saying now that the santions put on Russia are an act of war. Democrats, you got what you asked for with weak administration &amp; woke green crap. Green don't matter with Hydrogen bombs 😔",DougDailey12,0.9959891438484192
2022-03-06 02:59:26+00:00,"@WithDownes @vmainard @KetanJ0 @TheAusInstitute *However*, this is a so, so, so much smaller role than gas or other fossil fuels are playing today, and doesn't require any new generation capacity or reserves because it's teensy.

There are also zero emissions alternatives to this in biofuels and green hydrogen.",timinclimate,0.9931551814079285
2022-03-06 02:47:58+00:00,"The target is to make India a global hub for production as well as export of green hydrogen. ""Green hydrogen will give India a quantum jump in achieving its targets,"" he asserted. https://t.co/D5HjQx8E6f",JenkinsDenis,0.9967122077941895
2022-03-06 02:45:47+00:00,"@PdxNova India is 2nd largest producer of wheat so we india don’t need that, when it comes to natural gas india is working on green hydrogen, EV,solar projects extensively to reduce dependencies on natural gas.and yes india will need certain raw materials from other countries (1/2)",R30668426,0.9559767246246338
2022-03-06 02:43:01+00:00,"@Adi_Interisti89 @erickthohir PT Pertamina, PT Pupuk Indonesia &amp; Mitsubishi Corporation sepakat utk mengembangkan bisnis Green Hydrogen &amp; Green Ammonia Value Chain serta Carbon Capture Utilization and Storage
Yg sejalan dgn target pemerintah menurunkan emisi 29% pd 2030
@erickthohir
#DenganETMerdekaBerdaulat https://t.co/6Lu3rKrXh4",D_N4bil5,0.9877625703811646
2022-03-06 02:39:55+00:00,The Spanish H2B2 wants to be a world leader in green hydrogen technology - https://t.co/r0vw9EvT3t https://t.co/ReMtsZoBqY,kaffjamesnewtow,0.9723758697509766
2022-03-06 02:39:53+00:00,@_hypx $1.2 billion dollars now put to the solution of green energy and creating a Hydrogen economy.  Labor wanted lots of electric cars on coal power grid.,JenkinsDenis,0.9883702993392944
2022-03-06 02:34:27+00:00,RT @h2_view: #H2View catch-up: A brand-new catalyst-coated membrane technology is being developed by @honeywell with hopes that it was supp…,Matt_Doge_Davis,0.9964802861213684
2022-03-06 02:34:03+00:00,"RT @h2_view: All up-to-speed on the top #H2View this week?

A significant breakthrough for the #hydrogen community has been achieved by @ge…",Matt_Doge_Davis,0.998933732509613
2022-03-06 02:32:35+00:00,RT @HPCL: Green hydrogen is the fuel of the future. It does not emit greenhouse gases and can be used in highly polluting sectors like powe…,vasrao_srinu,0.9201903343200684
2022-03-06 02:12:51+00:00,RT @WorldEnergyTrad: Se prevé la apertura de una enorme planta de hidrógeno verde en el sur de Texas para 2026 https://t.co/u24CbUwFhQ #hyd…,EnergyreferralX,0.958014190196991
2022-03-06 02:11:58+00:00,RT @WorldEnergyTrad: Se prevé la apertura de una enorme planta de hidrógeno verde en el sur de Texas para 2026 https://t.co/u24CbUwFhQ #hyd…,johnSNOWMTAINER,0.958014190196991
2022-03-06 02:10:52+00:00,"RT @energitodayID: PERTAMINA, PUPUK INDONESIA DAN MITSUBISHI CORP SEPAKAT KEMBANGKAN BISNIS BLUE/GREEN HYDROGEN DAN AMMONIA
@pertamina
@Kem…",riyadisugeng167,0.9813418388366699
2022-03-06 02:10:00+00:00,"To display its commitment to achieve #netzero emissions, @ahluss explains that India has incentivised the production of #greenhydrogen. https://t.co/wvDLZQK9Kx",orfonline,0.9626443386077881
2022-03-06 02:09:39+00:00,"@WesMontage @bethsawin They figured out a green way to make ammonia. That same ammonia can be a carrier of hydrogen. It can also be used for fertilizer clearly.

""Ammonia—a renewable fuel made from sun, air, and water—could power the globe without carbon | Science | AAAS"" https://t.co/IeqzuRWj7c.",PepinLachance,0.9847825169563293
2022-03-06 02:06:01+00:00,RT @ThierryLepercq_: HyDeal is on the march! We just received EPC/ECI offers from 7 global engineering firms for our GW-scale HyDeal España…,GlobalGreenGame,0.6566104292869568
2022-03-06 02:03:44+00:00,RT @DrGrahamCooley: SoCalGas has begun the planning and development process for a #hydrogen pipeline system that would be capable of delive…,GlobalGreenGame,0.9973146319389343
2022-03-06 02:02:48+00:00,"Consumer Electricity Bills Should Not Be Used to Finance Hydrogen Production, Green Groups Emphasize
https://t.co/TIwKGi0qWn",LuvSustainables,0.9982184767723083
2022-03-06 01:56:01+00:00,@amywestervelt @ESGhound SpaceX is working on carbon neutral rocket fuel using carbon capture and green hydrogen and SpaceX has used their rockets to deliver climate monitoring satellites to orbit.,UseTechForGood,0.9568723440170288
2022-03-06 01:55:49+00:00,@Constababble @DanielBleakley @KetanJ0 SpaceX is working on carbon neutral rocket fuel using carbon capture and green hydrogen and has already used their rockets to deliver climate monitoring satellites to orbit.,UseTechForGood,0.9387785792350769
2022-03-06 01:52:52+00:00,RT @APAC_Hydrogen: State opposition taps Whyalla to host $593 million green hydrogen plant https://t.co/kcic2hUi1h,LexBrow36686039,0.9958937168121338
2022-03-06 01:49:21+00:00,State opposition taps Whyalla to host $593 million green hydrogen plant https://t.co/kcic2hUi1h,APAC_Hydrogen,0.9929119944572449
2022-03-06 01:48:33+00:00,"@great_thunberg The world order is breaking down at the moment so show a little patience. Sadly, oil is the strategic fuel for defenses that cannot be replaced in jets and tanks, until green hydrogen becomes a reliably large source to replace it.",bobspa2sta,0.998129665851593
2022-03-06 01:46:39+00:00,RT @garrygolden: Hydrogen is #1 lever for decarbonization and healthy global interdependence. The #energytwitter community still fails to u…,AndrewHMPalmer,0.9979762434959412
2022-03-06 01:34:33+00:00,RT @garrygolden: Hydrogen is #1 lever for decarbonization and healthy global interdependence. The #energytwitter community still fails to u…,JacobShap,0.9979762434959412
2022-03-06 01:30:00+00:00,Se prevé la apertura de una enorme planta de hidrógeno verde en el sur de Texas para 2026 https://t.co/u24CbUwFhQ #hydrogen #green #renewableenergy #Texas,WorldEnergyTrad,0.9192889332771301
2022-03-06 01:19:22+00:00,RT @garrygolden: Hydrogen is #1 lever for decarbonization and healthy global interdependence. The #energytwitter community still fails to u…,George_LA_PA,0.9979762434959412
2022-03-06 01:15:09+00:00,"RT @Infineon: Did you know that hydrogen can be used as an energy carrier, as an option for storing enormous amounts of energy, or even as…",rohitgird,0.9099246263504028
2022-03-06 01:09:04+00:00,Green hydrogen = energy security  https://t.co/UbgQATa5as,wagreenhydrogen,0.9788593053817749
2022-03-06 01:05:38+00:00,RT @fuelcellsworks: .@insideFPL Announces @Cummins to Supply #Electrolyzer for #Florida’s First #GreenHydrogen Plant – Potential Key to #Ca…,fuelcellsworks,0.680748701095581
2022-03-06 01:03:25+00:00,"RT @son__of_adam: Kolaborasi yang sangat strategis untuk masa depan energi yang ramah lingkungan dan mengurari emisi gas. Good job!

Pertam…",yuyunzayata,0.5103974938392639
2022-03-06 01:01:45+00:00,"@ReaIDonJTrump45 Better yet, increase production of green products (solar, hydrogen,wind) that don't fluctuate when communists decide to try to act like the next Hitler.",terrelldrealty,0.9848334193229675
2022-03-06 00:56:45+00:00,"@pointlessPhD @Mitess2_0 @corimomma75 I totally agree with nuclear power.
especially with all the advances the detractors don't want to recognise,
bugger subsidising ""green"" alternatives, fund THORIUM  research
Also the push for hydrogen,
problem there is the battle for ""green"" and ""blue "" hydrogen",Fenku14,0.9814783334732056
2022-03-06 00:46:41+00:00,"RT @h2_view: All up-to-speed on the top #H2View this week?

A significant breakthrough for the #hydrogen community has been achieved by @ge…",mar13hydrogen,0.998933732509613
2022-03-06 00:40:49+00:00,Nuclear Disaster Vs. Green Hydrogen: Compare And Contrast https://t.co/ukKhxGF9DP,charlierichmond,0.9959316849708557
2022-03-06 00:34:55+00:00,"RT @afr_h2_p: Green African #Hydrogen will replace Russian fossil fuels in Europe! For Planet, People and Prosperity. President @vonderleye…",bondcliff,0.9696716666221619
2022-03-06 00:27:14+00:00,"Consumer Electricity Bills Should Not Be Used to Finance Hydrogen Production, Green Groups Emphasize - CleanTechnica https://t.co/4jny3nPFgW",charlierichmond,0.9984549283981323
2022-03-06 00:15:37+00:00,"RT @OrbPlanet: Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric…",ChaplainheArt,0.9779289364814758
2022-03-06 00:15:00+00:00,"#GreenHydrogen is not only a cleaner substitute for natural gas but is also fit for purpose as a store of #energy, and, therefore, useful in balancing intermittent electricity supply from solar and wind, says @ahluss. 

https://t.co/nYH528PNFQ",ORFMumbai,0.7848750352859497
2022-03-06 00:14:19+00:00,"RT @h2_view: All up-to-speed on the top #H2View this week?

A significant breakthrough for the #hydrogen community has been achieved by @ge…",SESuter1,0.998933732509613
2022-03-06 00:11:37+00:00,"Hydrogen for heavy industry and autonomous transport 'pods': The best green innovations of 2021

As we approach the end of 2021, edie has rounded up some of the best breakthrough technologies and carbon-cutting solutions which could accelerate climate https://t.co/eVkVu2Q8oW https://t.co/WW7NrABGVP",joincurby,0.9996492862701416
2022-03-06 00:10:07+00:00,"@BeauTFC putin just proved that nuclear power isn't a good option by the way he attacked the plant in Ukraine, let alone his cyber attacks on power generation, if he cyber attacks a nuclear plant, oh cr@p. By the time a nuclear plant is built green hydrogen or ammonia could fuel gas power",j_mcdougall68,0.9990041851997375
2022-03-06 00:05:30+00:00,"Dalrymple Bay Infrastructure says the Mackay region holds natural advantages for green hydrogen production and export. Full story here #mackay #dalrymplebay 
https://t.co/lXUcBdJVIx",Duncanevans01,0.9416648149490356
2022-03-06 00:04:04+00:00,"Nuclear Disaster Vs. Green Hydrogen: Compare And Contrast - Green hydrogen hubs powered by renewables can decarbonize and de-risk the global economy, replacing nuclear power plants as well as gas, oil, and coal. - https://t.co/xYFXLgm5YB",lordsaulon,0.9845805764198303
2022-03-06 00:00:03+00:00,"All up-to-speed on the top #H2View this week?

A significant breakthrough for the #hydrogen community has been achieved by @gencellenergy with the company further progressing its green ammonia synthesis development project.

#HydrogenNow
https://t.co/cxo5au7n5C",h2_view,0.9982001781463623
2022-03-05 23:57:52+00:00,RT @AlaMerQld: @MikeDel21893959 @docca75 @thinks_about_it @RijpeW @RustyAway @Fasti26368280 @MedBennett @DamienHamilto17 @Narvuntien @Subur…,rmack2x,0.9470489025115967
2022-03-05 23:57:31+00:00,"@KeillerDon I would also like to know why the trend has been to cherry pick not just green energy, but the most unreliable forms of it (electric cars, solar and wind) whilst completely ignoring, it seems to me, more reliable forms such as hydrogen, tidal and hydropower.  What’s the game?",CommonSense_FT,0.9924299120903015
